,show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,release_year_outlier
623,80184676,1,Juanita,Clark Johnson,2,"March 8, 2019",2019,4,90 min,"Dramas, Independent Movies, Romantic Movies",False
624,81024044,1,Lady J,Emmanuel Mouret,1,"March 8, 2019",2019,3,111 min,"Dramas, Independent Movies, International Movies",False
625,60023618,1,Spy Kids 2: The Island of Lost Dreams,Robert Rodriguez,2,"March 8, 2019",2012,2,100 min,"Children & Family Movies, Comedies",True
626,70074299,1,The Jane Austen Book Club,Robin Swicord,2,"March 8, 2019",2007,3,106 min,"Comedies, Dramas, Romantic Movies",False
627,80995799,1,Walk. Ride. Rodeo.,Conor Allyn,2,"March 8, 2019",2019,2,100 min,"Children & Family Movies, Dramas",False
628,17687959,1,The Waterboy,Frank Coraci,2,"March 8, 2017",2012,3,90 min,"Comedies, Sports Movies",True
629,70100377,1,Doubt,John Patrick Shanley,2,"March 7, 2019",2008,3,104 min,"Dramas, Faith & Spirituality",False
630,80189630,1,Nappily Ever After,Haifaa Al-Mansour,2,"March 7, 2019",2018,4,99 min,"Comedies, Dramas, Romantic Movies",False
631,80238357,2,The Order,,2,"March 7, 2019",2019,4,1 Season,"TV Dramas, TV Horror, TV Mysteries",False
632,80150002,1,Amy Schumer: The Leather Special,Amy Schumer,2,"March 7, 2017",2017,4,57 min,Stand-Up Comedy,False
633,80079265,1,Halo: The Fall of Reach,Ian Kirby,2,"March 7, 2016",2015,3,65 min,"Action & Adventure, Sci-Fi & Fantasy",False
634,80083977,2,American Crime Story: The People v. O.J. Simpson,,2,"March 6, 2019",2016,4,1 Season,"Crime TV Shows, TV Dramas",False
635,81091015,2,The Assassination of Gianni Versace,,2,"March 6, 2019",2018,4,1 Season,"Crime TV Shows, TV Dramas, TV Thrillers",False
636,80238080,1,Aliens Ate My Homework,Sean McNamara,2,"March 6, 2018",2018,2,90 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",False
637,296682,1,Benji,Joe Camp,2,"March 6, 2018",2012,1,86 min,"Children & Family Movies, Classic Movies",True
638,60037606,1,Benji: Off the Leash,Joe Camp,2,"March 6, 2018",2012,2,100 min,"Children & Family Movies, Dramas",True
639,516154,1,For the Love of Benji,Joe Camp,2,"March 6, 2018",2012,1,84 min,Children & Family Movies,True
640,80170187,1,Gad Elmaleh: American Dream,Michael Simon,2,"March 6, 2018",2018,3,58 min,Stand-Up Comedy,False
641,80174137,1,Gook,Justin Chon,2,"March 6, 2018",2017,4,95 min,"Dramas, Independent Movies",False
642,80038296,1,Aziz Ansari Live at Madison Square Garden,Aziz Ansari,2,"March 6, 2015",2015,4,58 min,Stand-Up Comedy,False
643,70100381,1,Bedtime Stories,Adam Shankman,2,"March 5, 2019",2008,2,100 min,"Children & Family Movies, Comedies",False
644,80221560,1,Christopher Robin,Marc Forster,2,"March 5, 2019",2018,2,104 min,"Children & Family Movies, Comedies, Dramas",False
645,80200961,1,The Hard Way,Keoni Waxman,2,"March 5, 2019",2019,4,94 min,Action & Adventure,False
646,80214580,1,F the Prom,Benny Fine,2,"March 5, 2018",2017,4,92 min,"Comedies, Romantic Movies",False
647,70051671,1,Employee of the Month,Greg Coolidge,2,"March 31, 2019",2006,3,108 min,"Comedies, Romantic Movies",False
648,81038545,1,Mercy Black,Owen Egerton,2,"March 31, 2019",2019,3,88 min,Horror Movies,False
649,80235932,2,Trailer Park Boys: The Animated Series,"Norm Hiscock, Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells",0,"March 31, 2019",2019,4,1 Season,TV Comedies,False
650,80049928,2,Five Came Back,Laurent Bouzereau,2,"March 31, 2017",2017,4,1 Season,Docuseries,False
651,80119190,1,Know Your Enemy - Japan,"Frank Capra, Joris Ivens",2,"March 31, 2017",2012,3,63 min,"Classic Movies, Documentaries",True
652,80119187,1,Let There Be Light,John Huston,2,"March 31, 2017",2012,2,58 min,"Classic Movies, Documentaries",True
653,80119192,1,Nazi Concentration Camps,George Stevens,2,"March 31, 2017",2012,4,59 min,"Classic Movies, Documentaries",True
654,60027945,1,Prelude to War,Frank Capra,2,"March 31, 2017",2012,2,52 min,"Classic Movies, Documentaries",True
655,80119188,1,San Pietro,John Huston,2,"March 31, 2017",2012,3,32 min,"Classic Movies, Documentaries",True
656,60027942,1,The Battle of Midway,John Ford,2,"March 31, 2017",2012,1,18 min,"Classic Movies, Documentaries",True
657,80115857,1,The Discovery,Charlie McDowell,2,"March 31, 2017",2017,4,102 min,"Dramas, Independent Movies, Romantic Movies",False
658,80119194,1,"The Memphis Belle: A Story of a
Flying Fortress",William Wyler,2,"March 31, 2017",2012,2,40 min,"Classic Movies, Documentaries",True
659,80119191,1,The Negro Soldier,Stuart Heisler,2,"March 31, 2017",2012,3,40 min,"Classic Movies, Documentaries",True
660,80119193,1,Thunderbolt,"William Wyler, John Sturges",2,"March 31, 2017",2012,3,42 min,"Classic Movies, Documentaries",True
661,80119186,1,Undercover: How to Operate Behind Enemy Lines,John Ford,2,"March 31, 2017",2012,2,61 min,"Classic Movies, Documentaries",True
662,70013050,1,Why We Fight: The Battle of Russia,"Frank Capra, Anatole Litvak",2,"March 31, 2017",2012,3,82 min,Documentaries,True
663,80097423,1,Covered: Alive in Asia,"Micah Bickham, Galley Molina",2,"March 31, 2016",2016,1,75 min,"Documentaries, Faith & Spirituality, Music & Musicals",False
664,80117458,1,First Match,Olivia Newman,2,"March 30, 2018",2018,4,103 min,"Dramas, Independent Movies, Sports Movies",False
665,80143362,1,Happy Anniversary,Jared Stern,2,"March 30, 2018",2018,4,78 min,"Comedies, Romantic Movies",False
666,80145087,2,Rapture,,2,"March 30, 2018",2018,4,1 Season,Docuseries,False
667,70128549,1,Trailer Park Boys: Countdown to Liquor Day,Mike Clattenburg,0,"March 30, 2018",2009,4,102 min,"Comedies, Cult Movies",False
668,70069233,1,Trailer Park Boys: The Movie,Mike Clattenburg,0,"March 30, 2018",2006,4,95 min,"Comedies, Cult Movies",False
669,80145255,1,Officer Downe,Shawn Crahan,2,"March 30, 2017",2016,4,91 min,Action & Adventure,False
670,80189898,2,Osmosis,,1,"March 29, 2019",2019,4,1 Season,"International TV Shows, TV Dramas, TV Mysteries",False
671,80145533,1,The Bleeder,Philippe Falardeau,2,"March 29, 2019",2016,4,98 min,"Dramas, Sports Movies",False
672,80200571,1,The Highwaymen,John Lee Hancock,2,"March 29, 2019",2019,4,132 min,Dramas,False
673,80999977,1,The Legend of Cocaine Island,Theo Love,2,"March 29, 2019",2019,4,87 min,Documentaries,False
674,80170767,1,Wolves,Bart Freundlich,2,"March 29, 2019",2016,4,109 min,"Dramas, Independent Movies, Sports Movies",False
675,81012998,2,All American,,2,"March 28, 2019",2019,3,1 Season,"TV Dramas, Teen TV Shows",False
676,80134826,1,Jo Koy: Live from Seattle,Shannon Hartman,2,"March 28, 2017",2017,4,63 min,Stand-Up Comedy,False
677,81002880,1,Nate Bargatze: The Tennessee Kid,Ryan Polito,2,"March 26, 2019",2019,2,61 min,Stand-Up Comedy,False
678,80101096,1,Kung Fu Panda: Secrets of the Scroll,Rodolphe Guenoden,2,"March 25, 2016",2016,2,23 min,"Children & Family Movies, Comedies",False
679,80126485,1,The C Word,Meghan O'Hara,2,"March 24, 2017",2016,3,93 min,Documentaries,False
680,80082242,1,The Most Hated Woman in America,Tommy O'Haver,2,"March 24, 2017",2017,4,93 min,Dramas,False
681,70251816,2,"Drugs, Inc.",,2,"March 23, 2019",2015,4,1 Season,"Crime TV Shows, Docuseries",False
682,70202151,1,I Don't Know How She Does It,Douglas McGrath,2,"March 23, 2019",2011,3,89 min,Comedies,False
683,80169617,1,"Game Over, Man!",Kyle Newacheck,2,"March 23, 2018",2018,4,102 min,"Action & Adventure, Comedies",False
684,80242378,1,Paradox,Daryl Hannah,2,"March 23, 2018",2018,4,74 min,"Dramas, Independent Movies",False
685,80171733,1,Roxanne Roxanne,Michael Larnell,2,"March 23, 2018",2018,4,100 min,Dramas,False
686,80169469,1,The Dirt,Jeff Tremaine,2,"March 22, 2019",2019,4,108 min,"Comedies, Dramas, Music & Musicals",False
687,80171965,2,Dave Chappelle,Stan Lathan,2,"March 21, 2017",2017,4,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",False
688,80195967,1,A.X.L.,Oliver Daly,2,"March 20, 2019",2018,2,99 min,"Action & Adventure, Children & Family Movies, Independent Movies",False
689,80144983,1,100 Years: One Woman's Fight for Justice,Melinda Janko,2,"March 20, 2018",2016,3,75 min,Documentaries,False
690,80156212,1,Wakefield,Robin Swicord,2,"March 2, 2019",2016,4,109 min,Dramas,False
691,80156688,2,Flint Town,,2,"March 2, 2018",2018,4,1 Season,"Docuseries, Science & Nature TV",False
692,80218656,1,Ravenous,Robin Aubert,0,"March 2, 2018",2017,4,104 min,"Horror Movies, International Movies",False
693,80095806,1,Danny Says,Brendan Toller,2,"March 2, 2017",2015,4,103 min,"Documentaries, Music & Musicals",False
694,80058979,1,For Grace,"Mark Helenowski, Kevin Pang",2,"March 2, 2016",2015,2,92 min,Documentaries,False
695,81037077,1,Amy Schumer Growing,Amy Schumer,2,"March 19, 2019",2019,4,61 min,Stand-Up Comedy,False
696,81054383,1,Social Animals,Jonathan Ignatius Green,2,"March 19, 2019",2018,4,87 min,Documentaries,False
697,81047798,1,Tinker',Sonny Marler,2,"March 19, 2019",2018,3,97 min,"Dramas, Independent Movies, Sci-Fi & Fantasy",False
698,80189216,1,In Search of Fellini,Taron Lexton,2,"March 19, 2018",2017,4,103 min,"Action & Adventure, Dramas",False
699,80092781,1,Monkey Up,Robert Vince,0,"March 19, 2016",2016,2,83 min,"Children & Family Movies, Comedies",False
700,81019338,1,All About Nina,Eva Vives,2,"March 18, 2019",2018,4,101 min,"Comedies, Dramas, Independent Movies",False
701,80132964,1,Best Worst Thing That Ever Could Have Happened,Lonny Price,2,"March 18, 2017",2016,3,97 min,Documentaries,False
702,80031800,1,Pee-wee's Big Holiday,John Lee,2,"March 18, 2016",2016,2,90 min,"Children & Family Movies, Comedies, Cult Movies",False
703,80017171,1,5 Flights Up,Richard Loncraine,2,"March 17, 2019",2014,3,92 min,"Comedies, Dramas, Independent Movies",False
704,80108984,1,Deidra & Laney Rob a Train,Sydney Freeland,2,"March 17, 2017",2017,3,92 min,"Comedies, Dramas, Independent Movies",False
705,80117831,1,Take Your Pills,Alison Klayman,2,"March 16, 2018",2018,3,88 min,Documentaries,False
706,80145240,2,Wild Wild Country,,2,"March 16, 2018",2018,4,1 Season,"Crime TV Shows, Docuseries",False
707,70307848,1,5 to 7,Victor Levin,2,"March 16, 2017",2014,4,97 min,"Comedies, Dramas, Romantic Movies",False
708,70105599,1,Coraline,Henry Selick,2,"March 16, 2017",2009,2,101 min,Children & Family Movies,False
709,80100260,1,The Hollow Point,Gonzalo López-Gallego,2,"March 16, 2017",2016,4,97 min,Action & Adventure,False
710,70028197,1,Chicken Little,Mark Dindal,2,"March 16, 2016",2012,1,82 min,"Children & Family Movies, Comedies",True
711,70108985,1,G-Force,Hoyt Yeatman,2,"March 15, 2019",2009,2,88 min,"Children & Family Movies, Comedies",False
712,70203594,1,Jeff Dunham: Controlled Chaos,"Michael Simon, Matthew McNeil",2,"March 15, 2019",2011,4,97 min,Stand-Up Comedy,False
713,70253171,1,Jeff Dunham: Minding the Monsters,Manny Rodriguez,2,"March 15, 2019",2012,4,80 min,Stand-Up Comedy,False
714,70109657,1,Jeff Dunham's Very Special Christmas Special,Michael Simon,2,"March 15, 2019",2008,4,85 min,Stand-Up Comedy,False
715,80174608,2,"Love, Death & Robots",,2,"March 15, 2019",2019,4,1 Season,"TV Action & Adventure, TV Horror, TV Sci-Fi & Fantasy",False
716,81050198,1,The Student,Steven R. Monroe,2,"March 15, 2019",2017,3,90 min,Thrillers,False
717,81034771,1,Twinsanity,Buz Wallick,2,"March 15, 2019",2018,3,86 min,"Horror Movies, Independent Movies, Thrillers",False
718,80239642,1,Mango Dreams,John Upchurch,2,"March 15, 2018",2016,3,92 min,"Dramas, Independent Movies",False
719,80173925,2,Mystery Science Theater 3000,,2,"March 15, 2018",2012,3,1 Season,"TV Comedies, TV Sci-Fi & Fantasy",True
720,70095265,1,"Bon Cop, Bad Cop",Erik Canuel,0,"March 15, 2017",2006,4,117 min,"Action & Adventure, Comedies, International Movies",False
721,80164075,1,"Les Bleus - Une autre histoire de France, 1996-2016","Pascal Blanchard, Sonia Dauger, David Dietz",1,"March 15, 2017",2016,4,103 min,"Documentaries, International Movies, Sports Movies",False
722,70230417,2,Oscar's Oasis,,1,"March 15, 2015",2011,1,1 Season,Kids' TV,False
723,81060041,1,12 ROUND GUN,Sam Upton,2,"March 14, 2019",2017,4,90 min,"Dramas, Independent Movies, Sports Movies",False
724,80170845,2,Cheer Squad,,2,"March 14, 2017",2016,2,1 Season,"Reality TV, Teen TV Shows",False
725,80134967,1,Jim Norton: Mouthful of Shame,Shannon Hartman,2,"March 14, 2017",2017,4,62 min,Stand-Up Comedy,False
726,70210484,2,Ken Burns: The West,,2,"March 14, 2017",2012,2,1 Season,Docuseries,True
727,80192187,1,Triple Frontier,J.C. Chandor,2,"March 13, 2019",2019,4,126 min,Action & Adventure,False
728,80216664,1,Kygo: Live at the Hollywood Bowl,Devin Chanda,2,"March 12, 2018",2017,4,52 min,Music & Musicals,False
729,80017535,1,Troy: The Odyssey,Tekin Girgin,2,"March 12, 2018",2017,4,90 min,Action & Adventure,False
730,80174144,1,Bitch,Marianna Palka,2,"March 11, 2018",2017,4,97 min,"Comedies, Dramas, Independent Movies",False
731,80073289,2,Netflix Presents: The Characters,,2,"March 11, 2016",2016,4,1 Season,TV Comedies,False
732,80081170,2,Buddy Thunderstruck,,2,"March 10, 2017",2017,2,1 Season,"Kids' TV, TV Comedies",False
733,80097003,1,Burning Sands,Gerard McMurray,2,"March 10, 2017",2017,4,102 min,"Dramas, Independent Movies",False
734,80160357,1,The Boss's Daughter,Olivier Loustau,1,"March 10, 2017",2015,4,98 min,"Dramas, International Movies, Romantic Movies",False
735,81024332,1,An Interview with God,Perry Lang,2,"March 1, 2019",2018,2,97 min,"Dramas, Faith & Spirituality",False
736,80156925,1,Christmas in the Smokies,Gary Wheeler,2,"March 1, 2019",2015,1,88 min,"Children & Family Movies, Dramas, Romantic Movies",False
737,80001101,2,Doomsday Preppers,,2,"March 1, 2019",2013,3,1 Season,"Reality TV, Science & Nature TV",False
738,80990534,1,Haunting on Fraternity Row,Brant Sersen,2,"March 1, 2019",2018,4,99 min,"Horror Movies, Independent Movies",False
739,70111265,1,Hulk Vs.,"Sam Liu, Frank Paur",2,"March 1, 2019",2009,3,83 min,"Action & Adventure, Sci-Fi & Fantasy",False
740,70024098,1,Junebug,Phil Morrison,2,"March 1, 2019",2012,4,107 min,"Comedies, Dramas, Independent Movies",True
741,80202258,2,Northern Rescue,,0,"March 1, 2019",2019,3,1 Season,TV Dramas,False
742,80057137,1,Pants on Fire,Jonathan A. Rosenbaum,0,"March 1, 2019",2014,1,87 min,"Children & Family Movies, Comedies",False
743,70236016,1,Radio Rebel,Peter Howitt,2,"March 1, 2019",2012,1,90 min,"Children & Family Movies, Comedies",False
744,81069249,1,Room for Rent,Matthew Atkinson,0,"March 1, 2019",2017,4,89 min,"Comedies, Independent Movies",False
745,80156772,1,The Christmas Project,Michael Buster,2,"March 1, 2019",2016,2,92 min,"Children & Family Movies, Comedies",False
746,70077556,1,The Spiderwick Chronicles,Mark Waters,2,"March 1, 2019",2008,2,97 min,Children & Family Movies,False
747,60021299,1,Wet Hot American Summer,David Wain,2,"March 1, 2019",2012,4,98 min,"Comedies, Cult Movies, Independent Movies",True
748,70129374,1,Winter's Bone,Debra Granik,2,"March 1, 2019",2010,4,100 min,"Dramas, Independent Movies",False
749,80215076,2,21 Thunder,,0,"March 1, 2018",2017,4,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",False
750,80184973,1,2307: Winter's Dream,Joey Curtis,2,"March 1, 2018",2016,4,101 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",False
751,80203919,1,Adel Karam: Live from Beirut,,2,"March 1, 2018",2018,4,59 min,Stand-Up Comedy,False
752,70229921,1,Ai Weiwei: Never Sorry,Alison Klayman,2,"March 1, 2018",2012,4,91 min,Documentaries,False
753,80232404,1,Battle Drone,Mitch Gould,2,"March 1, 2018",2018,4,94 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",False
754,80184131,1,LA 92,"Daniel Lindsay, T.J. Martin",2,"March 1, 2018",2017,4,114 min,Documentaries,False
755,80082014,1,Love Beats Rhymes,RZA,2,"March 1, 2018",2016,4,106 min,"Dramas, Romantic Movies",False
756,70304187,1,Swearnet Live,"Mike Smith, John Paul Tremblay, Robb Wells",0,"March 1, 2018",2014,4,75 min,"Comedies, International Movies",False
757,80196367,1,Tarif de nuit,Julien Seri,1,"March 1, 2018",2015,4,81 min,"International Movies, Thrillers",False
758,70304189,1,Trailer Park Boys: Say Goodnight to the Bad Guys,Mike Clattenburg,0,"March 1, 2018",2008,4,47 min,"Comedies, Cult Movies",False
759,70143440,1,Trailer Park Boys: Xmas Special,Mike Clattenburg,0,"March 1, 2018",2012,4,46 min,Movies,True
760,80201833,1,True to the Game,Preston A. Whitmore II,2,"March 1, 2018",2017,4,108 min,Dramas,False
761,80172593,2,9 Months That Made You,,2,"March 1, 2017",2016,2,1 Season,"British TV Shows, Docuseries, Science & Nature TV",False
762,80135586,1,Beary Tales,,2,"March 1, 2017",2013,1,52 min,"Children & Family Movies, Documentaries, International Movies",False
763,80097072,2,NATURE: Natural Born Hustlers,,2,"March 1, 2017",2016,1,1 Season,"Docuseries, Science & Nature TV",False
764,80172468,1,Nature: Raising the Dinosaur Giant,,2,"March 1, 2017",2016,1,53 min,Documentaries,False
765,80134814,1,Sustainable,Matt Wechsler,2,"March 1, 2017",2016,1,92 min,Documentaries,False
766,80172469,1,Vikings Unearthed,Harvey Lilley,2,"March 1, 2017",2016,2,113 min,Documentaries,False
767,80097530,1,Blue Mountain State: The Rise of Thadland,Lev L. Spiro,2,"March 1, 2016",2016,4,90 min,Comedies,False
768,81061410,1,Beneath the Leaves,Adam Marino,2,"June 8, 2019",2019,4,90 min,"Independent Movies, Thrillers",False
769,60024935,1,Equilibrium,Kurt Wimmer,2,"June 8, 2019",2012,4,107 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",True
770,80168189,1,Alex Strangelove,Craig Johnson,2,"June 8, 2018",2018,4,100 min,"Comedies, Dramas, Independent Movies",False
771,80233441,2,The Staircase,,1,"June 8, 2018",2018,4,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",False
772,80211563,2,Tales of the City,,2,"June 7, 2019",2019,4,1 Season,TV Dramas,False
773,80173387,1,The Black Godfather,Reginald Hudlin,2,"June 7, 2019",2019,4,118 min,"Documentaries, Music & Musicals",False
774,81013112,1,The Push,"Grant Korgan, Brian Niles",2,"June 7, 2019",2018,4,90 min,"Documentaries, Sports Movies",False
775,70294793,1,A Perfect Man,Kees Van Oostrum,2,"June 6, 2019",2013,4,94 min,"Dramas, Independent Movies, Romantic Movies",False
776,80079473,1,Cabin Fever,Travis Zariwny,2,"June 6, 2019",2016,4,98 min,"Horror Movies, Thrillers",False
777,80018328,1,Christian Mingle,Corbin Bernsen,2,"June 6, 2019",2014,2,99 min,"Comedies, Faith & Spirituality, Romantic Movies",False
778,81076055,1,Dolphin Kick,Philip Marlatt,2,"June 5, 2019",2019,2,90 min,Children & Family Movies,False
779,70181716,1,Jiro Dreams of Sushi,David Gelb,2,"June 5, 2019",2011,2,79 min,Documentaries,False
780,70270388,1,Would You Rather,David Guy Levy,2,"June 5, 2019",2013,4,93 min,"Horror Movies, Independent Movies, Thrillers",False
781,80186608,1,Thor: Ragnarok,Taika Waititi,2,"June 5, 2018",2017,3,131 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",False
782,80237423,1,Miranda Sings Live…Your Welcome,Marcus Raboy,2,"June 4, 2019",2019,3,62 min,Stand-Up Comedy,False
783,80121841,1,The Lamb,Timothy Reckart,2,"June 4, 2018",2017,2,86 min,"Children & Family Movies, Faith & Spirituality",False
784,70293788,1,Night Moves,Kelly Reichardt,2,"June 30, 2019",2013,4,113 min,"Dramas, Independent Movies, Thrillers",False
785,80220676,1,Mohawk,Ted Geoghegan,2,"June 30, 2018",2017,4,92 min,"Action & Adventure, Horror Movies, Independent Movies",False
786,80173623,2,Somewhere Between,,2,"June 30, 2018",2017,3,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",False
